학원명,학원주소,설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,강사수
이바인1관학원,"서울특별시 중랑구 신내로 82 , 601호,701호 (신내동, 신내14차금강프라자)",(주)이바인교육,02-3421-8700,종합(대),고2(국어+영어+수학),15,1개월 0일,"3,360","480,000",0,0,0,0,0,0,0,"480,000",19
이바인1관학원,"서울특별시 중랑구 신내로 82 , 601호,701호 (신내동, 신내14차금강프라자)",(주)이바인교육,02-3421-8700,종합(대),고3(국어or영어or수학),15,1개월 0일,"1,890","260,000",0,0,0,0,0,0,0,"260,000",19
이바인1관학원,"서울특별시 중랑구 신내로 82 , 601호,701호 (신내동, 신내14차금강프라자)",(주)이바인교육,02-3421-8700,종합(대),고3(국어or영어or수학),15,1개월 0일,"2,520","430,000",0,0,0,0,0,0,0,"430,000",19
이바인1관학원,"서울특별시 중랑구 신내로 82 , 601호,701호 (신내동, 신내14차금강프라자)",(주)이바인교육,02-3421-8700,종합(대),고3(국어+영어+수학),15,1개월 0일,"3,360","500,000",0,0,0,0,0,0,0,"500,000",19
필탑학원,"서울특별시 동대문구 전농로 51  ,2층,3층 (답십리동)",서원훈,02-2242-5779,보습,초등수학(1-2학년),8,1개월 0일,945,"132,000",0,0,0,0,0,0,0,"132,000",8
필탑학원,"서울특별시 동대문구 전농로 51  ,2층,3층 (답십리동)",서원훈,02-2242-5779,보습,초등수학(3-4학년),8,1개월 0일,945,"142,000",0,0,0,0,0,0,0,"142,000",8
필탑학원,"서울특별시 동대문구 전농로 51  ,2층,3층 (답십리동)",서원훈,02-2242-5779,보습,초등수학(5-6학년),8,1개월 0일,"1,050","152,000",0,0,0,0,0,0,0,"152,000",8
필탑학원,"서울특별시 동대문구 전농로 51  ,2층,3층 (답십리동)",서원훈,02-2242-5779,보습,중등1-3학년(수학단과),5,1개월 0일,"1,890","160,000",0,0,0,0,0,0,0,"160,000",8
남경학원,서울특별시 동대문구 망우로18가길 3  4층 (휘경동),양윤서,02-2217-0350,보습,초등단과(수학),12,1개월 0일,"1,050","150,000",0,0,0,0,0,0,0,"150,000",10
남경학원,서울특별시 동대문구 망우로18가길 3  4층 (휘경동),양윤서,02-2217-0350,보습,중등단과수학,12,1개월 0일,840,"150,000",0,0,0,0,0,0,0,"150,000",10
남경학원,서울특별시 동대문구 망우로18가길 3  4층 (휘경동),양윤서,02-2217-0350,보습,고등단과 수학,12,1개월 0일,"1,512","250,000",0,0,0,0,0,0,0,"250,000",10
이보영의토킹클럽면목학원,서울특별시 중랑구 용마산로 347  형진빌딩2층 (면목동),장정아,02-2209-0594,보습,초등수학,8,1개월 0일,"1,820","200,000",0,0,0,0,0,0,0,"200,000",7
이보영의토킹클럽면목학원,서울특별시 중랑구 용마산로 347  형진빌딩2층 (면목동),장정아,02-2209-0594,보습,중등수학,8,1개월 0일,"2,100","250,000",0,0,0,0,0,0,0,"250,000",7
브레인학원,서울특별시 중랑구 봉화산로 113-1  2층 (상봉동),박종진,02-491-0596,보습,초등수학1,10,1개월 0일,"1,260","170,000",0,0,0,0,0,0,0,"170,000",4
브레인학원,서울특별시 중랑구 봉화산로 113-1  2층 (상봉동),박종진,02-491-0596,보습,초등수학2,10,1개월 0일,"1,134","170,000",0,0,0,0,0,0,0,"170,000",4
브레인학원,서울특별시 중랑구 봉화산로 113-1  2층 (상봉동),박종진,02-491-0596,보습,중등수학1,10,1개월 0일,"1,134","200,000",0,0,0,0,0,0,0,"200,000",4
브레인학원,서울특별시 중랑구 봉화산로 113-1  2층 (상봉동),박종진,02-491-0596,보습,중등수학2,10,1개월 0일,"1,134","200,000",0,0,0,0,0,0,0,"200,000",4
브레인학원,서울특별시 중랑구 봉화산로 113-1  2층 (상봉동),박종진,02-491-0596,보습,고등수학1,10,1개월 0일,"1,260","250,000",0,0,0,0,0,0,0,"250,000",4
브레인학원,서울특별시 중랑구 봉화산로 113-1  2층 (상봉동),박종진,02-491-0596,보습,고등수학2,10,1개월 0일,"1,260","250,000",0,0,0,0,0,0,0,"250,000",4
브레인학원,서울특별시 중랑구 봉화산로 113-1  2층 (상봉동),박종진,02-491-0596,보습,고등수학(심화),10,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",4
객체지향수능전문학원,서울특별시 중랑구 공릉로2길 7  구산빌딩5층502호 (묵동),김희영,02-3296-0594,보습,중등수학S,5,1개월 0일,"1,890","300,000",0,0,0,0,0,0,0,"300,000",3
객체지향수능전문학원,서울특별시 중랑구 공릉로2길 7  구산빌딩5층502호 (묵동),김희영,02-3296-0594,보습,고등수학(이과),5,1개월 0일,"2,016","400,000",0,0,0,0,0,0,0,"400,000",3
객체지향수능전문학원,서울특별시 중랑구 공릉로2길 7  구산빌딩5층502호 (묵동),김희영,02-3296-0594,보습,고등수학(문과),5,1개월 0일,"1,890","350,000",0,0,0,0,0,0,0,"350,000",3
오름영수전문학원,"서울특별시 중랑구 신내로7가길 73 , 3층 (상봉동)",임장균,02-437-1500,보습,중등단과수학,10,1개월 0일,"1,134","160,000",0,0,0,0,0,0,0,"160,000",4
한신에이플러스학원,서울특별시 중랑구 동일로 758  2층 (중화동),최소희,02-438-4613,보습,초등(수학특별반),7,1개월 0일,756,"120,000",0,0,0,0,0,0,0,"120,000",4
한신에이플러스학원,서울특별시 중랑구 동일로 758  2층 (중화동),최소희,02-438-4613,보습,중등(수학특별반),7,1개월 0일,"1,008","160,000",0,0,0,0,0,0,0,"160,000",4
한신에이플러스학원,서울특별시 중랑구 동일로 758  2층 (중화동),최소희,02-438-4613,보습,고등(수학특별반),5,1개월 0일,"1,260","230,000",0,0,0,0,0,0,0,"230,000",4
위너스영수학원,"서울특별시 동대문구 장안벚꽃로 107 , 301호일부,305호 (장안동, 장안현대홈타운)",이은경,02-2212-0594,보습,초등수학,10,1개월 0일,"1,260","180,000",0,0,0,0,0,0,0,"180,000",8
위너스영수학원,"서울특별시 동대문구 장안벚꽃로 107 , 301호일부,305호 (장안동, 장안현대홈타운)",이은경,02-2212-0594,보습,중등수학,10,1개월 0일,"1,890","200,000",0,0,0,0,0,0,0,"200,000",8
민수학학원,서울특별시 동대문구 장한로28길 44  3층일부 (장안동),민창우,02-2248-0983,보습,초등수학,23,1개월 0일,"1,260","130,000",0,0,0,0,0,0,0,"130,000",2
민수학학원,서울특별시 동대문구 장한로28길 44  3층일부 (장안동),민창우,02-2248-0983,보습,중등수학,20,1개월 0일,"1,890","200,000",0,0,0,0,0,0,0,"200,000",2
민수학학원,서울특별시 동대문구 장한로28길 44  3층일부 (장안동),민창우,02-2248-0983,보습,고등1(수학),20,1개월 0일,"1,890","230,000",0,0,0,0,0,0,0,"230,000",2
민수학학원,서울특별시 동대문구 장한로28길 44  3층일부 (장안동),민창우,02-2248-0983,보습,고등2(수학),20,1개월 0일,"1,890","250,000",0,0,0,0,0,0,0,"250,000",2
위클리프영어수학학원,"서울특별시 동대문구 사가정로 148 , 주상가동 404호,405호 (전농동,전농 SK아파트)",안은천,02-6414-5151,보습,초등(수학),10,1개월 0일,"1,512","144,000",0,0,0,0,0,0,0,"144,000",7
위클리프영어수학학원,"서울특별시 동대문구 사가정로 148 , 주상가동 404호,405호 (전농동,전농 SK아파트)",안은천,02-6414-5151,보습,중등(수학),10,1개월 0일,"2,016","213,000",0,0,0,0,0,0,0,"213,000",7
위클리프영어수학학원,"서울특별시 동대문구 사가정로 148 , 주상가동 404호,405호 (전농동,전농 SK아파트)",안은천,02-6414-5151,보습,고등(수학),10,1개월 0일,"2,016","244,000",0,0,0,0,0,0,0,"244,000",7
쓰리엠학원,서울특별시 중랑구 망우로 489  5층 (망우동),이현정,02-439-9694,보습,고등수학,10,1개월 0일,"1,512","240,000",0,0,0,0,0,0,0,"240,000",4
아이엠학원,"서울특별시 중랑구 겸재로49길 18  신세대프라자3층301-1,302 (면목동)",신은주,02-436-1255,보습,초등수학,15,1개월 0일,"1,050","130,000",0,0,0,0,0,0,0,"130,000",1
아이엠학원,"서울특별시 중랑구 겸재로49길 18  신세대프라자3층301-1,302 (면목동)",신은주,02-436-1255,보습,중등수학,15,1개월 0일,"1,050","130,000",0,0,0,0,0,0,0,"130,000",1
한건이엔씨영어학원,서울특별시 동대문구 답십리로 255  6층 (장안동),한영일,02-2249-2989,보습,고등수학,20,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",6
휴브레인수학학원,"서울특별시 동대문구 전농로 127-1 , 2층,3층 (전농동)",서태억,02-2216-0608,보습,저학년초등수학,13,1개월 0일,756,"99,000",0,0,0,0,0,0,0,"99,000",7
휴브레인수학학원,"서울특별시 동대문구 전농로 127-1 , 2층,3층 (전농동)",서태억,02-2216-0608,보습,고학년초등수학,5,1개월 0일,840,"110,000",0,0,0,0,0,0,0,"110,000",7
휴브레인수학학원,"서울특별시 동대문구 전농로 127-1 , 2층,3층 (전농동)",서태억,02-2216-0608,보습,중등수학A,5,1개월 0일,"1,134","187,000",0,0,0,0,0,0,0,"187,000",7
휴브레인수학학원,"서울특별시 동대문구 전농로 127-1 , 2층,3층 (전농동)",서태억,02-2216-0608,보습,중등수학B,5,1개월 0일,"1,701","253,000",0,0,0,0,0,0,0,"253,000",7
휴브레인수학학원,"서울특별시 동대문구 전농로 127-1 , 2층,3층 (전농동)",서태억,02-2216-0608,보습,고등수학A,5,1개월 0일,"1,260","225,000",0,0,0,0,0,0,0,"225,000",7
휴브레인수학학원,"서울특별시 동대문구 전농로 127-1 , 2층,3층 (전농동)",서태억,02-2216-0608,보습,고등수학B,5,1개월 0일,"1,512","270,000",0,0,0,0,0,0,0,"270,000",7
플러스수학학원,서울특별시 동대문구 이문로 88-13  3층 (이문동),장기원,02-963-9722,보습,중등수학,15,1개월 0일,"1,134","200,000",0,0,0,0,0,0,0,"200,000",3
플러스수학학원,서울특별시 동대문구 이문로 88-13  3층 (이문동),장기원,02-963-9722,보습,고등수학,15,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",3
플러스수학학원,서울특별시 동대문구 이문로 88-13  3층 (이문동),장기원,02-963-9722,보습,초등해법수학,15,1개월 0일,"1,008","150,000",0,0,0,0,0,0,0,"150,000",3
플러스수학학원,서울특별시 동대문구 이문로 88-13  3층 (이문동),장기원,02-963-9722,보습,중등실력수학,15,1개월 0일,"1,260","230,000",0,0,0,0,0,0,0,"230,000",3
플러스수학학원,서울특별시 동대문구 이문로 88-13  3층 (이문동),장기원,02-963-9722,보습,고등수학1,15,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",3
수력발전소학원,서울특별시 중랑구 신내로 62  5층 (신내동),안미자,02-2207-0400,보습,초등수학,7,1개월 0일,"1,680","200,000",0,0,0,0,0,0,0,"200,000",5
수력발전소학원,서울특별시 중랑구 신내로 62  5층 (신내동),안미자,02-2207-0400,보습,중등수학,10,1개월 0일,"1,890","250,000",0,0,0,0,0,0,0,"250,000",5
수력발전소학원,서울특별시 중랑구 신내로 62  5층 (신내동),안미자,02-2207-0400,보습,고등수학,10,1개월 0일,"2,100","300,000",0,0,0,0,0,0,0,"300,000",5
상명보습학원,서울특별시 중랑구 면목로55길 49  2층 (면목동),천백옥,02-495-5019,보습,초등수학단과,16,1개월 0일,504,"69,000",0,0,0,0,0,0,0,"69,000",2
상명보습학원,서울특별시 중랑구 면목로55길 49  2층 (면목동),천백옥,02-495-5019,보습,"초등단과(수학,국어)",13,1개월 0일,"1,008","137,000",0,0,0,0,0,0,0,"137,000",2
한국학원,서울특별시 동대문구 한천로 103 2층(답십리동),문철희,02-2244-9111,보습,중등수학,4,1개월 0일,"1,260","150,000",0,0,0,0,0,0,0,"150,000",5
한국학원,서울특별시 동대문구 한천로 103 2층(답십리동),문철희,02-2244-9111,보습,고등수학,4,1개월 0일,"1,134","150,000",0,0,0,0,0,0,0,"150,000",5
페르마동대문캠퍼스학원,"서울특별시 동대문구 답십리로 272 , 3층일부 (장안동)",오재희,02-2249-0196,보습,초등수학,10,1개월 0일,"1,701","180,000",0,0,0,0,0,0,0,"180,000",3
페르마동대문캠퍼스학원,"서울특별시 동대문구 답십리로 272 , 3층일부 (장안동)",오재희,02-2249-0196,보습,초등수학,10,1개월 0일,"1,134","120,000",0,0,0,0,0,0,0,"120,000",3
페르마동대문캠퍼스학원,"서울특별시 동대문구 답십리로 272 , 3층일부 (장안동)",오재희,02-2249-0196,보습,초등수학,10,1개월 0일,"2,268","240,000",0,0,0,0,0,0,0,"240,000",3
페르마동대문캠퍼스학원,"서울특별시 동대문구 답십리로 272 , 3층일부 (장안동)",오재희,02-2249-0196,보습,초등수학,10,1개월 0일,"1,512","160,000",0,0,0,0,0,0,0,"160,000",3
페르마동대문캠퍼스학원,"서울특별시 동대문구 답십리로 272 , 3층일부 (장안동)",오재희,02-2249-0196,보습,중등수학,10,1개월 0일,"2,268","270,000",0,0,0,0,0,0,0,"270,000",3
페르마동대문캠퍼스학원,"서울특별시 동대문구 답십리로 272 , 3층일부 (장안동)",오재희,02-2249-0196,보습,중등수학,10,1개월 0일,"1,512","180,000",0,0,0,0,0,0,0,"180,000",3
페르마동대문캠퍼스학원,"서울특별시 동대문구 답십리로 272 , 3층일부 (장안동)",오재희,02-2249-0196,보습,고등수학,10,1개월 0일,"2,016","270,000",0,0,0,0,0,0,0,"270,000",3
페르마동대문캠퍼스학원,"서울특별시 동대문구 답십리로 272 , 3층일부 (장안동)",오재희,02-2249-0196,보습,고등수학,10,1개월 0일,"3,024","390,000",0,0,0,0,0,0,0,"390,000",3
페르마동대문캠퍼스학원,"서울특별시 동대문구 답십리로 272 , 3층일부 (장안동)",오재희,02-2249-0196,보습,고등수학,10,1개월 0일,"2,268","300,000",0,0,0,0,0,0,0,"300,000",3
페르마동대문캠퍼스학원,"서울특별시 동대문구 답십리로 272 , 3층일부 (장안동)",오재희,02-2249-0196,보습,고등수학,10,1개월 0일,"3,024","420,000",0,0,0,0,0,0,0,"420,000",3
경원학원,"서울특별시 동대문구 사가정로 62 , 3층일부 4층일부 (전농동)",유병귀,02-2246-9687,보습,초등수학(저학년),10,1개월 0일,"1,260","130,000",0,0,0,0,0,0,0,"130,000",4
경원학원,"서울특별시 동대문구 사가정로 62 , 3층일부 4층일부 (전농동)",유병귀,02-2246-9687,보습,초등수학(고학년),10,1개월 0일,"1,470","150,000",0,0,0,0,0,0,0,"150,000",4
경원학원,"서울특별시 동대문구 사가정로 62 , 3층일부 4층일부 (전농동)",유병귀,02-2246-9687,보습,중등수학,10,1개월 0일,"1,470","160,000",0,0,0,0,0,0,0,"160,000",4
경원학원,"서울특별시 동대문구 사가정로 62 , 3층일부 4층일부 (전농동)",유병귀,02-2246-9687,보습,고등수학,10,1개월 0일,"1,470","200,000",0,0,0,0,0,0,0,"200,000",4
SDA윈플랜학원(본원),서울특별시 동대문구 망우로18길 33  3층일부 (휘경동),(재)제칠일안식일예수재림교한국연합회유지재단,02-2215-3630,보습,초등엘리트(수학),16,1개월 0일,"1,512","150,000",0,0,0,0,0,0,0,"150,000",3
SDA윈플랜학원(본원),서울특별시 동대문구 망우로18길 33  3층일부 (휘경동),(재)제칠일안식일예수재림교한국연합회유지재단,02-2215-3630,보습,중등엘리트(수학),16,1개월 0일,"1,512","170,000",0,0,0,0,0,0,0,"170,000",3
SDA윈플랜학원(본원),서울특별시 동대문구 망우로18길 33  3층일부 (휘경동),(재)제칠일안식일예수재림교한국연합회유지재단,02-2215-3630,보습,특목수학,16,1개월 0일,"1,764","190,000",0,0,0,0,0,0,0,"190,000",3
SDA윈플랜학원(본원),서울특별시 동대문구 망우로18길 33  3층일부 (휘경동),(재)제칠일안식일예수재림교한국연합회유지재단,02-2215-3630,보습,창의사고력(수학),16,1개월 0일,"1,512","150,000",0,0,0,0,0,0,0,"150,000",3
SDA윈플랜학원(본원),서울특별시 동대문구 망우로18길 33  3층일부 (휘경동),(재)제칠일안식일예수재림교한국연합회유지재단,02-2215-3630,보습,"창의사고력(수학, 월수반)",16,1개월 0일,756,"75,000",0,0,0,0,0,0,0,"75,000",3
SDA윈플랜학원(본원),서울특별시 동대문구 망우로18길 33  3층일부 (휘경동),(재)제칠일안식일예수재림교한국연합회유지재단,02-2215-3630,보습,초등High(수학),16,1개월 0일,"1,764","170,000",0,0,0,0,0,0,0,"170,000",3
SDA윈플랜학원(본원),서울특별시 동대문구 망우로18길 33  3층일부 (휘경동),(재)제칠일안식일예수재림교한국연합회유지재단,02-2215-3630,보습,고등수학,16,1개월 0일,504,"60,000",0,0,0,0,0,0,0,"60,000",3
SDA윈플랜학원(본원),서울특별시 동대문구 망우로18길 33  3층일부 (휘경동),(재)제칠일안식일예수재림교한국연합회유지재단,02-2215-3630,보습,초등수학(Clinic),16,1개월 0일,825,"120,000",0,0,0,0,0,0,0,"120,000",3
SDA윈플랜학원(본원),서울특별시 동대문구 망우로18길 33  3층일부 (휘경동),(재)제칠일안식일예수재림교한국연합회유지재단,02-2215-3630,보습,중등수학(Clinic),16,1개월 0일,825,"120,000",0,0,0,0,0,0,0,"120,000",3
스카이(Sky)학원,서울특별시 중랑구 겸재로3길 34  2층 (면목동),남시욱,02-438-0110,보습,고등수학단과(문과),12,1개월 0일,"1,512","270,000",0,0,0,0,0,0,0,"270,000",3
스카이(Sky)학원,서울특별시 중랑구 겸재로3길 34  2층 (면목동),남시욱,02-438-0110,보습,고등수학단과(이과),12,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",3
한결학원,서울특별시 동대문구 한천로 207  혜성빌딩2층~3층 (장안동),임승희,02-2212-0717,보습,초등수학,10,1개월 0일,"1,260","130,000",0,0,0,0,0,0,0,"130,000",1
백년대계선화학원,"서울특별시 중랑구 면목로 283 , 5층 (면목동)",박태진,02-496-1317,보습,고등단과(문과수학),32,1개월 0일,"1,680","280,000",0,0,0,0,0,0,0,"280,000",11
